assignment_id,task_id,employee_id,role,start_date,end_date,allocated_hours
accb7f1f,TSK-PRJ-024-024,EMP-0209,Lead,2026-02-18,2026-02-22,80
4a81a32c,TSK-PRJ-024-024,EMP-0161,Support,2026-02-18,2026-02-22,18
322b65f7,TSK-PRJ-024-025,EMP-0166,Lead,2025-12-22,2026-01-07,4
c5abf6c4,TSK-PRJ-024-025,EMP-0248,Reviewer,2025-12-22,2026-01-07,1
ddac110b,TSK-PRJ-024-025,EMP-0242,Reviewer,2025-12-22,2026-01-07,1
14bf8f46,TSK-PRJ-024-025,EMP-0036,Support,2025-12-22,2026-01-07,1
c34ce0ff,TSK-PRJ-024-026,EMP-0025,Lead,2026-04-23,2026-04-25,24
604d556b,TSK-PRJ-024-026,EMP-0069,Reviewer,2026-04-23,2026-04-25,9
4b1b9e7c,TSK-PRJ-024-026,EMP-0077,Support,2026-04-23,2026-04-25,4
a85c5e8f,TSK-PRJ-024-026,EMP-0052,QA,2026-04-23,2026-04-25,3
aa39abaf,TSK-PRJ-024-027,EMP-0183,Lead,2025-12-06,2025-12-08,16
2bb37487,TSK-PRJ-024-027,EMP-0090,QA,2025-12-06,2025-12-08,4
80b2b011,TSK-PRJ-024-027,EMP-0069,Support,2025-12-06,2025-12-08,6
bc9af552,TSK-PRJ-024-027,EMP-0062,Support,2025-12-06,2025-12-08,2
1e6bbbc5,TSK-PRJ-025-001,EMP-0186,Lead,2026-07-04,2026-07-28,40
e9248d52,TSK-PRJ-025-001,EMP-0192,Reviewer,2026-07-04,2026-07-28,9
7eea0bf0,TSK-PRJ-025-001,EMP-0250,QA,2026-07-04,2026-07-28,13
f1435d69,TSK-PRJ-025-002,EMP-0022,Lead,2027-06-26,2027-07-01,4
99a26957,TSK-PRJ-025-002,EMP-0189,Reviewer,2027-06-26,2027-07-01,1
25804edf,TSK-PRJ-025-003,EMP-0250,Lead,2026-11-19,2026-11-29,40
91a38a10,TSK-PRJ-025-003,EMP-0037,Reviewer,2026-11-19,2026-11-29,18
d0b76855,TSK-PRJ-025-003,EMP-0236,QA,2026-11-19,2026-11-29,10
c3e685d8,TSK-PRJ-025-004,EMP-0058,Lead,2026-12-04,2026-12-07,8
4a770b16,TSK-PRJ-025-005,EMP-0072,Lead,2025-12-02,2026-01-30,80
2d2dec8a,TSK-PRJ-025-006,EMP-0102,Lead,2026-08-18,2026-09-03,24
62475730,TSK-PRJ-025-006,EMP-0159,Support,2026-08-18,2026-09-03,4
d08cc94c,TSK-PRJ-025-006,EMP-0068,Reviewer,2026-08-18,2026-09-03,4
d0ed1353,TSK-PRJ-025-007,EMP-0033,Lead,2026-05-26,2026-05-26,80
15d39b12,TSK-PRJ-025-007,EMP-0177,Reviewer,2026-05-26,2026-05-26,32
90c2f33f,TSK-PRJ-025-008,EMP-0051,Lead,2025-09-09,2025-10-20,40
9385f44e,TSK-PRJ-025-008,EMP-0109,Support,2025-09-09,2025-10-20,4
67db4c11,TSK-PRJ-025-008,EMP-0135,Support,2025-09-09,2025-10-20,18
0e6ca8ce,TSK-PRJ-025-009,EMP-0211,Lead,2027-05-09,2027-05-17,4
88ecd131,TSK-PRJ-025-010,EMP-0114,Lead,2026-03-28,2026-04-02,80
46aae4c2,TSK-PRJ-025-010,EMP-0148,Support,2026-03-28,2026-04-02,21
c05d9598,TSK-PRJ-025-011,EMP-0185,Lead,2027-04-22,2027-04-30,24
63cd5e1b,TSK-PRJ-025-011,EMP-0207,QA,2027-04-22,2027-04-30,4
dd83fc2a,TSK-PRJ-025-011,EMP-0164,QA,2027-04-22,2027-04-30,11
63930f59,TSK-PRJ-025-011,EMP-0132,QA,2027-04-22,2027-04-30,5
78aa6915,TSK-PRJ-025-012,EMP-0160,Lead,2027-06-19,2027-06-25,80
fba05810,TSK-PRJ-025-012,EMP-0088,Reviewer,2027-06-19,2027-06-25,19
62ccac09,TSK-PRJ-025-012,EMP-0126,QA,2027-06-19,2027-06-25,19
8995e6ad,TSK-PRJ-025-012,EMP-0086,QA,2027-06-19,2027-06-25,34
4feff537,TSK-PRJ-025-013,EMP-0120,Lead,2026-11-07,2026-11-07,4
ee680aeb,TSK-PRJ-025-013,EMP-0187,QA,2026-11-07,2026-11-07,1
a4951e7a,TSK-PRJ-025-013,EMP-0039,Support,2026-11-07,2026-11-07,1
db8c9c44,TSK-PRJ-026-001,EMP-0187,Lead,2025-03-06,2025-03-08,80
a38e5b68,TSK-PRJ-026-002,EMP-0111,Lead,2026-03-05,2026-03-17,24
bebe0006,TSK-PRJ-026-002,EMP-0068,Support,2026-03-05,2026-03-17,6
cd4b381c,TSK-PRJ-026-003,EMP-0250,Lead,2025-06-16,2025-06-26,80
131482bf,TSK-PRJ-026-003,EMP-0159,QA,2025-06-16,2025-06-26,39
dc69bc4e,TSK-PRJ-026-004,EMP-0038,Lead,2026-02-24,2026-03-02,16
1b6e82f3,TSK-PRJ-026-005,EMP-0105,Lead,2025-04-03,2025-04-16,4
13e9e83c,TSK-PRJ-026-005,EMP-0238,Support,2025-04-03,2025-04-16,1
68344756,TSK-PRJ-026-005,EMP-0125,Support,2025-04-03,2025-04-16,1
797e042c,TSK-PRJ-026-006,EMP-0183,Lead,2025-12-25,2026-01-30,40
d34bfbc6,TSK-PRJ-026-006,EMP-0184,QA,2025-12-25,2026-01-30,8
98834fe2,TSK-PRJ-026-006,EMP-0179,Reviewer,2025-12-25,2026-01-30,4
080256fa,TSK-PRJ-026-006,EMP-0001,Reviewer,2025-12-25,2026-01-30,7
f47cde0f,TSK-PRJ-026-007,EMP-0064,Lead,2025-11-22,2025-11-26,4
0d7eee5e,TSK-PRJ-026-008,EMP-0099,Lead,2025-04-09,2025-04-18,40
3b837d0d,TSK-PRJ-026-008,EMP-0117,QA,2025-04-09,2025-04-18,17
097c98e3,TSK-PRJ-026-008,EMP-0185,Reviewer,2025-04-09,2025-04-18,14
ac63bd84,TSK-PRJ-026-009,EMP-0071,Lead,2025-07-12,2025-07-25,40
eec445f5,TSK-PRJ-026-009,EMP-0119,Reviewer,2025-07-12,2025-07-25,9
28fa4981,TSK-PRJ-026-009,EMP-0013,Support,2025-07-12,2025-07-25,14
9364eb72,TSK-PRJ-026-010,EMP-0106,Lead,2025-08-17,2025-08-17,80
d94ede51,TSK-PRJ-026-011,EMP-0096,Lead,2025-10-04,2025-10-10,8
562fc272,TSK-PRJ-026-011,EMP-0153,QA,2025-10-04,2025-10-10,1
b4307cf0,TSK-PRJ-026-011,EMP-0246,QA,2025-10-04,2025-10-10,1
60456d36,TSK-PRJ-026-011,EMP-0040,QA,2025-10-04,2025-10-10,1
6eb81cd8,TSK-PRJ-026-012,EMP-0196,Lead,2025-08-12,2025-08-21,16
5ede8927,TSK-PRJ-026-012,EMP-0018,QA,2025-08-12,2025-08-21,3
f3c148e2,TSK-PRJ-026-012,EMP-0136,Reviewer,2025-08-12,2025-08-21,5
628752d0,TSK-PRJ-026-012,EMP-0100,Reviewer,2025-08-12,2025-08-21,6
ffc0ff69,TSK-PRJ-026-013,EMP-0126,Lead,2025-12-19,2026-01-26,40
e3adf2fb,TSK-PRJ-026-013,EMP-0021,QA,2025-12-19,2026-01-26,4
ee69d5a6,TSK-PRJ-026-014,EMP-0109,Lead,2026-02-08,2026-02-21,16
fcf8afa1,TSK-PRJ-026-014,EMP-0239,Reviewer,2026-02-08,2026-02-21,2
6c9460ac,TSK-PRJ-026-015,EMP-0123,Lead,2026-03-09,2026-03-22,8
becfa6ec,TSK-PRJ-027-001,EMP-0200,Lead,2023-10-14,2023-10-16,24
68cac2f4,TSK-PRJ-027-001,EMP-0107,Reviewer,2023-10-14,2023-10-16,4
63cc975a,TSK-PRJ-027-002,EMP-0194,Lead,2024-04-26,2024-06-01,24
a4de3d82,TSK-PRJ-027-002,EMP-0139,Support,2024-04-26,2024-06-01,3
4709e22d,TSK-PRJ-027-003,EMP-0162,Lead,2023-10-21,2023-10-24,80
c069249c,TSK-PRJ-027-004,EMP-0185,Lead,2024-03-12,2024-03-19,4
c191a347,TSK-PRJ-027-004,EMP-0076,Support,2024-03-12,2024-03-19,1
c1be9c4b,TSK-PRJ-027-004,EMP-0027,QA,2024-03-12,2024-03-19,1
5c2a6190,TSK-PRJ-027-005,EMP-0051,Lead,2023-12-23,2023-12-26,16
42bed5a9,TSK-PRJ-027-005,EMP-0217,Reviewer,2023-12-23,2023-12-26,6
5dc0a6ff,TSK-PRJ-027-005,EMP-0185,Reviewer,2023-12-23,2023-12-26,3
884b6ff5,TSK-PRJ-027-006,EMP-0105,Lead,2024-04-22,2024-05-18,80
3abab629,TSK-PRJ-027-007,EMP-0242,Lead,2024-05-25,2024-06-13,80
d78add06,TSK-PRJ-027-007,EMP-0064,QA,2024-05-25,2024-06-13,16
ed4c6ef4,TSK-PRJ-027-007,EMP-0134,Reviewer,2024-05-25,2024-06-13,35
a59549c0,TSK-PRJ-027-007,EMP-0240,Support,2024-05-25,2024-06-13,21
c02ff878,TSK-PRJ-027-008,EMP-0050,Lead,2024-04-06,2024-04-12,8
7c5e9c3d,TSK-PRJ-027-008,EMP-0014,Support,2024-04-06,2024-04-12,3
11b03234,TSK-PRJ-027-008,EMP-0125,Reviewer,2024-04-06,2024-04-12,1
1f73d801,TSK-PRJ-027-009,EMP-0012,Lead,2023-05-29,2023-06-19,24
57dd7366,TSK-PRJ-027-009,EMP-0018,QA,2023-05-29,2023-06-19,7
90ef62ce,TSK-PRJ-027-010,EMP-0118,Lead,2024-01-06,2024-02-12,8
ed4ea865,TSK-PRJ-027-010,EMP-0124,QA,2024-01-06,2024-02-12,1
bdfdf0b6,TSK-PRJ-027-010,EMP-0040,Support,2024-01-06,2024-02-12,1
ae8dc791,TSK-PRJ-027-011,EMP-0140,Lead,2023-09-20,2023-10-14,40
2efdc015,TSK-PRJ-027-012,EMP-0029,Lead,2023-06-10,2023-07-05,24
58e817ef,TSK-PRJ-027-012,EMP-0197,Support,2023-06-10,2023-07-05,2
42d855ee,TSK-PRJ-027-012,EMP-0093,QA,2023-06-10,2023-07-05,8
771e996c,TSK-PRJ-028-001,EMP-0053,Lead,2025-09-28,2025-10-16,16
0f90f3a1,TSK-PRJ-028-001,EMP-0088,Reviewer,2025-09-28,2025-10-16,2
d67638a7,TSK-PRJ-028-001,EMP-0044,QA,2025-09-28,2025-10-16,6
cdfa0da7,TSK-PRJ-028-001,EMP-0145,QA,2025-09-28,2025-10-16,6
86fd457a,TSK-PRJ-028-002,EMP-0233,Lead,2024-11-10,2024-11-23,40
e4753071,TSK-PRJ-028-002,EMP-0160,QA,2024-11-10,2024-11-23,18
a517adae,TSK-PRJ-028-003,EMP-0139,Lead,2026-01-15,2026-01-15,16
6d5a4531,TSK-PRJ-028-004,EMP-0203,Lead,2025-09-18,2025-10-06,16
a236bd80,TSK-PRJ-028-005,EMP-0169,Lead,2024-10-14,2024-11-06,4
c3f9a546,TSK-PRJ-028-005,EMP-0032,Reviewer,2024-10-14,2024-11-06,1
90adf6b0,TSK-PRJ-028-005,EMP-0099,Reviewer,2024-10-14,2024-11-06,1
7bad7493,TSK-PRJ-028-005,EMP-0025,Support,2024-10-14,2024-11-06,1
bbd0891e,TSK-PRJ-028-006,EMP-0143,Lead,2024-06-23,2024-07-12,40
a1cdd4c6,TSK-PRJ-028-006,EMP-0078,Reviewer,2024-06-23,2024-07-12,11
0ecdb456,TSK-PRJ-028-007,EMP-0177,Lead,2025-11-23,2025-12-01,8
4da118b7,TSK-PRJ-028-008,EMP-0023,Lead,2025-07-13,2025-07-26,16
2ae647bf,TSK-PRJ-028-008,EMP-0213,Support,2025-07-13,2025-07-26,6
67516ef4,TSK-PRJ-028-009,EMP-0211,Lead,2025-09-27,2025-10-20,40
fac3dc8f,TSK-PRJ-028-009,EMP-0129,Reviewer,2025-09-27,2025-10-20,10
872afef3,TSK-PRJ-028-009,EMP-0003,Support,2025-09-27,2025-10-20,7
b15a2ce9,TSK-PRJ-028-009,EMP-0014,Reviewer,2025-09-27,2025-10-20,10
85c2558f,TSK-PRJ-028-010,EMP-0004,Lead,2025-03-25,2025-04-01,40
6e5d237c,TSK-PRJ-028-010,EMP-0215,Reviewer,2025-03-25,2025-04-01,9
ed290d99,TSK-PRJ-028-011,EMP-0023,Lead,2025-01-25,2025-02-20,4
3b89a4f5,TSK-PRJ-028-011,EMP-0142,Support,2025-01-25,2025-02-20,1
1b63d9e6,TSK-PRJ-028-012,EMP-0103,Lead,2025-10-16,2025-10-24,24
8b17e9ed,TSK-PRJ-028-012,EMP-0024,Reviewer,2025-10-16,2025-10-24,4
70678a09,TSK-PRJ-028-013,EMP-0017,Lead,2024-12-25,2025-01-27,8
ecbf3f56,TSK-PRJ-028-013,EMP-0053,QA,2024-12-25,2025-01-27,3
5f859cc7,TSK-PRJ-028-013,EMP-0051,Reviewer,2024-12-25,2025-01-27,1
f445be8d,TSK-PRJ-028-014,EMP-0178,Lead,2024-07-10,2024-07-25,8
38f24d9d,TSK-PRJ-028-014,EMP-0204,QA,2024-07-10,2024-07-25,1
28a3a5fb,TSK-PRJ-028-014,EMP-0090,Support,2024-07-10,2024-07-25,1
7b7a626e,TSK-PRJ-028-015,EMP-0184,Lead,2026-01-18,2026-03-18,80
a47b8f8e,TSK-PRJ-028-015,EMP-0235,Support,2026-01-18,2026-03-18,38
2780617c,TSK-PRJ-028-015,EMP-0130,Support,2026-01-18,2026-03-18,9
37637c92,TSK-PRJ-028-016,EMP-0248,Lead,2025-02-27,2025-04-12,40
05308fdf,TSK-PRJ-028-017,EMP-0201,Lead,2024-08-15,2024-09-11,24
259aee3b,TSK-PRJ-028-017,EMP-0179,QA,2024-08-15,2024-09-11,7
f61a8c46,TSK-PRJ-028-018,EMP-0065,Lead,2025-03-28,2025-04-01,16
9cc893f9,TSK-PRJ-028-018,EMP-0049,Support,2025-03-28,2025-04-01,7
51737624,TSK-PRJ-028-018,EMP-0076,Reviewer,2025-03-28,2025-04-01,2
8f3ae537,TSK-PRJ-028-018,EMP-0070,Support,2025-03-28,2025-04-01,6
73d03eba,TSK-PRJ-028-019,EMP-0017,Lead,2025-07-07,2025-07-09,16
d08cd4b1,TSK-PRJ-028-019,EMP-0148,QA,2025-07-07,2025-07-09,6
b7e4590d,TSK-PRJ-029-001,EMP-0106,Lead,2025-05-17,2025-05-26,8
38a47343,TSK-PRJ-029-001,EMP-0134,Reviewer,2025-05-17,2025-05-26,2
10aa7cac,TSK-PRJ-029-002,EMP-0054,Lead,2025-10-28,2025-11-07,16
68481a2f,TSK-PRJ-029-002,EMP-0012,QA,2025-10-28,2025-11-07,3
1bbcd2e9,TSK-PRJ-029-003,EMP-0112,Lead,2026-03-27,2026-04-29,8
285ff996,TSK-PRJ-029-003,EMP-0131,Support,2026-03-27,2026-04-29,1
f84ba4e1,TSK-PRJ-029-003,EMP-0001,Reviewer,2026-03-27,2026-04-29,2
a863da0f,TSK-PRJ-029-003,EMP-0068,Support,2026-03-27,2026-04-29,1
7e39a37c,TSK-PRJ-029-004,EMP-0092,Lead,2027-07-22,2027-09-14,4
03a331eb,TSK-PRJ-029-004,EMP-0022,QA,2027-07-22,2027-09-14,1
b8531458,TSK-PRJ-029-005,EMP-0077,Lead,2025-01-21,2025-04-12,80
bae1a218,TSK-PRJ-029-005,EMP-0127,Support,2025-01-21,2025-04-12,14
86393390,TSK-PRJ-029-006,EMP-0233,Lead,2025-06-25,2025-08-23,4
0a308019,TSK-PRJ-029-006,EMP-0202,Support,2025-06-25,2025-08-23,1
74c07063,TSK-PRJ-029-007,EMP-0135,Lead,2026-04-16,2026-04-17,24
e27868f2,TSK-PRJ-029-007,EMP-0008,QA,2026-04-16,2026-04-17,9
f3197ce6,TSK-PRJ-029-008,EMP-0151,Lead,2026-08-27,2026-09-05,40
9e7dea15,TSK-PRJ-029-008,EMP-0051,Reviewer,2026-08-27,2026-09-05,9
43b4e0b9,TSK-PRJ-029-008,EMP-0215,Reviewer,2026-08-27,2026-09-05,18
974fae9c,TSK-PRJ-029-008,EMP-0230,Support,2026-08-27,2026-09-05,12
79e12340,TSK-PRJ-029-009,EMP-0004,Lead,2026-08-28,2026-08-29,24
79cdf8d9,TSK-PRJ-029-009,EMP-0060,Reviewer,2026-08-28,2026-08-29,7
1b072b29,TSK-PRJ-029-009,EMP-0081,Support,2026-08-28,2026-08-29,9
9234c7c4,TSK-PRJ-029-010,EMP-0079,Lead,2025-03-05,2025-03-29,80
58544c3a,TSK-PRJ-029-010,EMP-0155,QA,2025-03-05,2025-03-29,8
4f3d3990,TSK-PRJ-029-010,EMP-0209,QA,2025-03-05,2025-03-29,35
15970500,TSK-PRJ-029-010,EMP-0150,QA,2025-03-05,2025-03-29,18
6653ae5b,TSK-PRJ-029-011,EMP-0178,Lead,2027-02-21,2027-03-01,80
a6dd7845,TSK-PRJ-029-011,EMP-0043,Support,2027-02-21,2027-03-01,15
4ac436fa,TSK-PRJ-029-011,EMP-0061,Reviewer,2027-02-21,2027-03-01,12
b064eb84,TSK-PRJ-029-012,EMP-0200,Lead,2025-03-26,2025-04-04,8
837d84fb,TSK-PRJ-029-012,EMP-0021,QA,2025-03-26,2025-04-04,2
a1354e25,TSK-PRJ-029-012,EMP-0062,Support,2025-03-26,2025-04-04,3
65f241d4,TSK-PRJ-029-012,EMP-0155,QA,2025-03-26,2025-04-04,3
1243cd60,TSK-PRJ-029-013,EMP-0171,Lead,2026-08-26,2026-09-06,8
18001549,TSK-PRJ-029-013,EMP-0236,QA,2026-08-26,2026-09-06,1
56b72970,TSK-PRJ-029-013,EMP-0095,Reviewer,2026-08-26,2026-09-06,3
742a18be,TSK-PRJ-029-014,EMP-0184,Lead,2027-03-02,2027-04-17,24
0ff6d461,TSK-PRJ-029-015,EMP-0028,Lead,2026-10-07,2026-11-08,24
01946e64,TSK-PRJ-029-015,EMP-0012,Reviewer,2026-10-07,2026-11-08,8
23f5b1b9,TSK-PRJ-029-016,EMP-0075,Lead,2027-06-04,2027-08-24,80
2b558b40,TSK-PRJ-029-017,EMP-0162,Lead,2025-03-21,2025-04-07,16
d42a0779,TSK-PRJ-029-017,EMP-0061,QA,2025-03-21,2025-04-07,5
f1a43bbd,TSK-PRJ-029-018,EMP-0068,Lead,2026-01-11,2026-03-18,80
18863eb1,TSK-PRJ-029-018,EMP-0070,Support,2026-01-11,2026-03-18,39
1f347d31,TSK-PRJ-029-019,EMP-0123,Lead,2026-01-30,2026-03-27,40
139fa9fc,TSK-PRJ-029-020,EMP-0133,Lead,2027-08-02,2027-09-11,24
8bca4824,TSK-PRJ-029-021,EMP-0216,Lead,2025-03-08,2025-03-27,4
60f93f41,TSK-PRJ-029-021,EMP-0245,Reviewer,2025-03-08,2025-03-27,1
44c38dc5,TSK-PRJ-029-022,EMP-0169,Lead,2025-11-13,2025-12-15,80
015435b8,TSK-PRJ-029-022,EMP-0008,QA,2025-11-13,2025-12-15,12
769464d4,TSK-PRJ-029-023,EMP-0213,Lead,2025-11-07,2025-12-02,40
e6a7b865,TSK-PRJ-029-023,EMP-0154,Support,2025-11-07,2025-12-02,5
0a278efa,TSK-PRJ-029-024,EMP-0211,Lead,2026-07-17,2026-09-06,16
4817c190,TSK-PRJ-029-024,EMP-0049,Support,2026-07-17,2026-09-06,2
14e1521c,TSK-PRJ-029-024,EMP-0086,Reviewer,2026-07-17,2026-09-06,7
c6e6c2ba,TSK-PRJ-029-024,EMP-0210,QA,2026-07-17,2026-09-06,7
d60088f3,TSK-PRJ-029-025,EMP-0238,Lead,2027-07-16,2027-07-28,80
be621d8c,TSK-PRJ-029-025,EMP-0076,Support,2027-07-16,2027-07-28,21
91426c7d,TSK-PRJ-029-026,EMP-0160,Lead,2027-08-03,2027-09-09,80
229721a9,TSK-PRJ-029-027,EMP-0078,Lead,2025-05-28,2025-06-21,80
970f1058,TSK-PRJ-029-027,EMP-0098,QA,2025-05-28,2025-06-21,30
a19139ec,TSK-PRJ-029-028,EMP-0054,Lead,2025-03-28,2025-04-16,80
7231720f,TSK-PRJ-029-028,EMP-0028,Support,2025-03-28,2025-04-16,22
e5f33e3d,TSK-PRJ-029-028,EMP-0128,QA,2025-03-28,2025-04-16,26
de1d0e55,TSK-PRJ-029-029,EMP-0249,Lead,2026-02-20,2026-04-27,40
53a693f9,TSK-PRJ-029-029,EMP-0140,Support,2026-02-20,2026-04-27,8
c964bce7,TSK-PRJ-029-029,EMP-0154,QA,2026-02-20,2026-04-27,19
50eee904,TSK-PRJ-030-001,EMP-0065,Lead,2026-05-03,2026-06-16,8
28345b3b,TSK-PRJ-030-001,EMP-0109,Reviewer,2026-05-03,2026-06-16,1
bd23645a,TSK-PRJ-030-001,EMP-0174,QA,2026-05-03,2026-06-16,3
1568acdc,TSK-PRJ-030-002,EMP-0116,Lead,2025-06-29,2025-07-22,16
f6e39260,TSK-PRJ-030-003,EMP-0184,Lead,2026-03-28,2026-04-08,24
535a7e7a,TSK-PRJ-030-003,EMP-0188,QA,2026-03-28,2026-04-08,6
a2f291f8,TSK-PRJ-030-004,EMP-0108,Lead,2026-06-28,2026-07-22,40
b2003c36,TSK-PRJ-030-004,EMP-0230,Support,2026-06-28,2026-07-22,7
9e20d3db,TSK-PRJ-030-005,EMP-0097,Lead,2026-05-02,2026-05-11,4
00815972,TSK-PRJ-030-006,EMP-0069,Lead,2026-05-09,2026-06-14,24
4b5dc077,TSK-PRJ-030-006,EMP-0236,Reviewer,2026-05-09,2026-06-14,10
a69dfe1c,TSK-PRJ-030-006,EMP-0128,QA,2026-05-09,2026-06-14,4
371be782,TSK-PRJ-030-006,EMP-0197,Support,2026-05-09,2026-06-14,9
2def9c1d,TSK-PRJ-030-007,EMP-0197,Lead,2026-08-05,2026-08-10,40
76839ecf,TSK-PRJ-030-007,EMP-0098,Reviewer,2026-08-05,2026-08-10,8
80d0d17a,TSK-PRJ-030-007,EMP-0122,Support,2026-08-05,2026-08-10,14
1ffc8cd0,TSK-PRJ-030-008,EMP-0093,Lead,2025-09-19,2025-09-24,16
31bd5066,TSK-PRJ-030-008,EMP-0201,Reviewer,2025-09-19,2025-09-24,4
044207c8,TSK-PRJ-030-009,EMP-0101,Lead,2026-04-30,2026-05-08,40
34d3e3be,TSK-PRJ-030-009,EMP-0137,QA,2026-04-30,2026-05-08,19
21589df4,TSK-PRJ-030-009,EMP-0161,QA,2026-04-30,2026-05-08,13
c734a5b4,TSK-PRJ-030-009,EMP-0208,Support,2026-04-30,2026-05-08,17
6ce136ea,TSK-PRJ-030-010,EMP-0032,Lead,2025-11-20,2025-11-20,80
d10ef70c,TSK-PRJ-030-011,EMP-0085,Lead,2026-06-14,2026-06-15,8
849fc191,TSK-PRJ-030-012,EMP-0235,Lead,2026-04-06,2026-04-10,24
82a1bd00,TSK-PRJ-030-013,EMP-0168,Lead,2026-06-02,2026-06-02,8
02c8de3b,TSK-PRJ-030-014,EMP-0221,Lead,2026-06-11,2026-06-14,8
9d6cca22,TSK-PRJ-030-014,EMP-0007,Support,2026-06-11,2026-06-14,1
d585db0d,TSK-PRJ-030-015,EMP-0172,Lead,2025-10-21,2025-11-12,80
6eb1ae28,TSK-PRJ-030-015,EMP-0223,Support,2025-10-21,2025-11-12,31
941fc7cf,TSK-PRJ-030-016,EMP-0198,Lead,2026-05-06,2026-06-16,16
64334975,TSK-PRJ-030-016,EMP-0234,QA,2026-05-06,2026-06-16,5
d633b48c,TSK-PRJ-030-016,EMP-0050,Reviewer,2026-05-06,2026-06-16,5
60db057b,TSK-PRJ-031-001,EMP-0112,Lead,2025-05-21,2025-05-21,4
f283a8a2,TSK-PRJ-031-001,EMP-0038,Support,2025-05-21,2025-05-21,1
d957f7c8,TSK-PRJ-031-001,EMP-0122,Support,2025-05-21,2025-05-21,1
4fd7cd11,TSK-PRJ-031-002,EMP-0208,Lead,2025-09-16,2025-09-29,40
11f01e84,TSK-PRJ-031-002,EMP-0177,Reviewer,2025-09-16,2025-09-29,18
0aa3e555,TSK-PRJ-031-002,EMP-0018,Support,2025-09-16,2025-09-29,6
7e253b38,TSK-PRJ-031-002,EMP-0243,Support,2025-09-16,2025-09-29,9
4c3cf681,TSK-PRJ-031-003,EMP-0105,Lead,2025-07-15,2025-07-26,8
53e090d0,TSK-PRJ-031-003,EMP-0069,Support,2025-07-15,2025-07-26,2
d4989921,TSK-PRJ-031-003,EMP-0058,QA,2025-07-15,2025-07-26,3
808b902f,TSK-PRJ-031-004,EMP-0132,Lead,2025-08-29,2025-09-06,24
4dffc5e1,TSK-PRJ-031-004,EMP-0226,Support,2025-08-29,2025-09-06,9
77c00d08,TSK-PRJ-031-005,EMP-0015,Lead,2025-06-02,2025-06-07,40
1e37bdbb,TSK-PRJ-031-006,EMP-0048,Lead,2025-06-19,2025-06-25,80
e673b335,TSK-PRJ-031-007,EMP-0209,Lead,2025-07-10,2025-07-25,16
5835e546,TSK-PRJ-031-007,EMP-0003,QA,2025-07-10,2025-07-25,4
7730e7c2,TSK-PRJ-031-007,EMP-0157,Support,2025-07-10,2025-07-25,7
363efe12,TSK-PRJ-031-008,EMP-0086,Lead,2025-05-25,2025-05-28,8
85686b37,TSK-PRJ-031-008,EMP-0147,Support,2025-05-25,2025-05-28,2
c50e8a5e,TSK-PRJ-031-008,EMP-0202,QA,2025-05-25,2025-05-28,1
c87208ef,TSK-PRJ-031-009,EMP-0121,Lead,2025-09-15,2025-09-15,80
77eba921,TSK-PRJ-031-009,EMP-0058,Reviewer,2025-09-15,2025-09-15,28
f5fb2fbd,TSK-PRJ-031-009,EMP-0193,QA,2025-09-15,2025-09-15,21
bbcf7d2c,TSK-PRJ-031-010,EMP-0104,Lead,2025-06-19,2025-06-24,4
20ca811a,TSK-PRJ-031-010,EMP-0095,Reviewer,2025-06-19,2025-06-24,1
c4bb1226,TSK-PRJ-031-010,EMP-0024,Support,2025-06-19,2025-06-24,1
4a25fb61,TSK-PRJ-031-011,EMP-0238,Lead,2025-10-10,2025-10-11,16
4e2bad04,TSK-PRJ-031-011,EMP-0080,Reviewer,2025-10-10,2025-10-11,4
a5cbbc85,TSK-PRJ-031-011,EMP-0185,Support,2025-10-10,2025-10-11,7
bac316a5,TSK-PRJ-031-011,EMP-0112,Support,2025-10-10,2025-10-11,5
27c34831,TSK-PRJ-031-012,EMP-0116,Lead,2025-08-26,2025-08-27,8
4cdd48a7,TSK-PRJ-031-012,EMP-0194,Support,2025-08-26,2025-08-27,1
538c37d8,TSK-PRJ-031-012,EMP-0029,Reviewer,2025-08-26,2025-08-27,2
f708c172,TSK-PRJ-031-013,EMP-0244,Lead,2025-05-08,2025-05-19,4
e62cc4ff,TSK-PRJ-031-013,EMP-0056,Reviewer,2025-05-08,2025-05-19,1
fd74f325,TSK-PRJ-031-013,EMP-0069,Reviewer,2025-05-08,2025-05-19,1
fa7f41c3,TSK-PRJ-031-013,EMP-0119,QA,2025-05-08,2025-05-19,1
3fb3d3eb,TSK-PRJ-031-014,EMP-0194,Lead,2025-08-21,2025-09-06,24
5538fb62,TSK-PRJ-031-014,EMP-0246,QA,2025-08-21,2025-09-06,10
595f33f5,TSK-PRJ-032-001,EMP-0113,Lead,2027-07-10,2027-08-13,8
cf1e5ffa,TSK-PRJ-032-001,EMP-0051,Support,2027-07-10,2027-08-13,2
c6317fe9,TSK-PRJ-032-001,EMP-0038,Support,2027-07-10,2027-08-13,2
f698a2fd,TSK-PRJ-032-002,EMP-0045,Lead,2026-09-30,2026-12-13,8
d0e34696,TSK-PRJ-032-002,EMP-0067,QA,2026-09-30,2026-12-13,2
abbc7c04,TSK-PRJ-032-002,EMP-0235,Support,2026-09-30,2026-12-13,3
e6d13d2c,TSK-PRJ-032-002,EMP-0243,Support,2026-09-30,2026-12-13,1
